name,rel,customer,newCol1,newCol2,status,orderType,config,platform,accType,testedBy,submissionReason,reqDate,submissionDate,startDate,endDate,rolloverDate,rolloverDays,rolloverDaysH,waitingDays,waitingDaysH,testingDays,testingDaysH,reportNo,releaseDate,reviewedBy,codeCompare,newFW,tBugs,is_delete,user_id,date,__v
nLo064.01,1,Adani,APCPDCL,4G,Withdrawn,DLMS Order,"3P4W LTCT 240V 5-10A,",NORTEM,SMART,,Bug fixed,2024-07-26,2024-08-08,2024-08-09,,,0,,2,1.0,-45512.0,,,,,,,,False,,,0
nLo063.01,1,Adani,APEPDCL,4G,Withdrawn,DLMS Order,"3P4W LTCT 240V 5-10A,",NORTEM,SMART,,CR changes and Bug fixed,2024-08-08,2024-08-08,2024-08-09,,,0,,2,1.0,-45512.0,,,,,,,,False,,,0
nLo067.01,1,Adani,APSPDCL,"4G, w/o DI",Withdrawn,DLMS Order,"3P4W LTCT 240V 5-10A,",NORTEM,SMART,,Firmware nLo066.00 Cn modified to remove DI functionality,2024-07-29,2024-08-08,,,,0,,-45511,,1.0,,,,,,,,False,,,0
nLo065.01,1,Adani,APCPDCL,"4G, w/o DI",Withdrawn,DLMS Order,"3P4W LTCT 240V 5-10A,",NORTEM,SMART,,Firmware nLo064.00 Cn modified to remove DI functionality,2024-07-29,2024-08-08,,,,0,,-45511,,1.0,,,,,,,,False,,,0
COT76.00,3,TPL,AGRA,,Released,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,M3R,TVM LT WC,SS,bug fixed,2024-07-25,2024-08-09,2024-08-09,2024-08-09,,-45513,,1,0.0,1.0,1.0,QER-109200,2024-08-09,,,,,False,,,0
nLo057.07,7,Adani,APEPDCL,4G,Withdrawn,DLMS Order,"3P4W LTCT 240V 5-10A,",NORTEM,SMART,,bug fixed,2024-08-09,2024-08-09,2024-08-09,,,0,,1,0.0,-45512.0,,,,,,,,False,,,0
COP06.01,0,DGVCL,DGVCL,,In Progress,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,VENUS,TVM LT WC,ABK,checklist ,2024-08-12,2024-08-12,2024-09-27,,,0,,47,30.0,-45561.0,,,,,,,,False,,,0
RH62.02,1,Alfanar ,MPMKVVCL-Bhopal,,Released,DLMS Order,"1PH 10-60A,  Cl.1.0",CYGNUS,SMART,NB,Process changes,2024-08-06,2024-08-12,2024-08-12,2024-08-12,,-45516,,1,0.0,1.0,0.5,QER- 109180(2),2024-08-13,BHR,,,,False,,,0
RH67.01,0,Intellismart,PVVNL,4GQuectel,Subs Itr rel,DLMS Order,"1Ph 4G 10-60A , Cl.1.0",CYGNUS,SMART,SR,CR changes,2024-08-13,2024-08-13,2024-08-19,2024-08-22,,3,,7,4.0,4.0,1.0,,,,,,,False,,,0
CAO01102,0,Adani,EEPL,,Released,DLMS Order, 3P4W LTWC Cl 1.0 10-100A,CHRONAS,SMART,DK,checklist ,2024-08-14,2024-08-14,2024-08-19,2024-08-19,2024-08-20,1,1.0,6,3.0,1.0,1.0,QER-108965(2),2024-08-20,VK,,,,False,,,0
RH68.00,1,Intellismart,MVVNL,4GQuectel,Released,DLMS Order,"1Ph 4G 10-60A , Cl.1.0",CYGNUS,SMART,SS,RH67.00 modified for CR changes,2024-07-30,2024-08-14,2024-08-28,2024-08-30,2024-09-03,4,2.0,15,9.0,3.0,3.0,QER-109228  ,2024-09-11,VK,,,,False,,,0
nLo066.03,3,Adani,APSPDCL,4G,Released,DLMS Order,"3P4W LTCT 240V 5-10A,",NORTEM,SMART,AVM,Bug fixed,2024-07-26,2024-08-14,2024-08-16,2024-08-19,2024-08-20,1,1.0,3,1.0,4.0,2.0,QER-109204,2024-08-20,BCP,,,,False,,,0
nLo064.02,2,Adani,APCPDCL,4G,Released,DLMS Order,"3P4W LTCT 240V 5-10A,",NORTEM,SMART,AM,Bug fixed,2024-07-26,2024-08-14,2024-08-20,2024-08-23,2024-08-27,4,2.0,7,3.0,4.0,3.0,109208,2024-08-27,Dk,,,,False,,,0
CAO02301,0,Intellismart ,PVVNL ,4G,Subs Itr rel,DLMS Order, 3P4W LTWC Cl 1.0 10-100A,CHRONAS,SMART,BCP,CR changes and bug fixed,2024-08-19,2024-08-19,2024-08-23,2024-08-26,2024-08-28,2,2.0,5,2.0,4.0,2.0,,,SR,,,,False,,,0
nLo057.08,7,Adani,APEPDCL,4G,Released,DLMS Order,"3P4W LTCT 240V 5-10A,",NORTEM,SMART,DK,bug fixed and CR changes,2024-08-09,2024-08-19,2024-08-20,2024-08-20,2024-08-22,2,2.0,2,1.0,1.0,1.0,QER-109181(1),2024-08-22,VK,,,,False,,,0
5YD19.37,0,WR300BB11ABTUP3,WR300BB11ABTUP3,,Withdrawn,DLMS Order,3P4W 63.5V 1-2A CL0.2 CAT-B,SEM N2,TVM HT 0.2,,Checklist implementation,2024-08-19,2024-08-19,,,,0,,-45522,,1.0,,,,,,,,False,,,0
CLO001.00,2,Alfanar ,MPMKVVCL-Bhopal,"4G, with DI",Exp Next Itr,DLMS Order, 3P4W LTCT Cl 0.5 5-10A,CHRONAS,SMART,SS,bug fixed,2024-07-03,2024-08-19,2024-08-20,2024-08-22,,-45526,,2,0.0,3.0,3.0,,,,,,,False,,,0
COC58.00 ,3,WBSEDCL,WBSEDCL ,Bi-direction,Exp Next Itr,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,SFF,TVM LT WC,BCP,bug fixed,2024-07-11,2024-08-20,2024-08-21,2024-08-22,,-45526,,2,1.0,2.0,1.0,,,,,,,False,,,0
CAO02100,5,TPCL,TPCL,4G(SIMCOM module with taoglass ),Exp Next Itr,DLMS Order, 3P4W LTWC Cl 1.0 10-100A,CHRONAS,SMART,AVM,bug fixed,2024-06-27,2024-08-21,2024-08-21,2024-08-22,,-45526,,1,0.0,2.0,2.0,,,,,,,False,,,0
CON09.00,1,WBSEDCL,WBSEDCL,,Subs Itr rel,DLMS Order, 3P 4W- SFF-LT 5-10A,SFF,TVM LT 0.5,VK,bug fixed,2024-08-05,2024-08-22,2024-08-22,2024-08-23,,-45527,,1,0.0,2.0,2.0,,,BHR,,,,False,,,0
HHo002.15,15,Techno,MPPKVVCL Indore ,,Released,DLMS Order, 3P4W HTCT Cl 0.2 5-10A,NORTEM,SMART,SR,code comapre,2024-08-22,2024-08-22,2024-08-22,2024-08-22,,-45526,,1,0.0,1.0,1.0,QER-109091(3),2024-08-23,,yes,,,False,,,0
SR83.00,2,TANGEDCO,TANGEDCO,,Subs Itr rel,DLMS Order,"1Ph 10-60A , Cl.1.0",SFF,ENM,SR,bug fixed,2024-07-11,2024-08-22,2024-08-27,2024-08-28,2024-09-02,5,2.0,6,3.0,2.0,1.0,,,,,,,False,,,0
RH58.01,0,Adani,UPCL ,Quectel,Released,DLMS Order,"1PH 10-60A,  Cl.1.0",CYGNUS,SMART,DK,CR changes,2024-08-22,2024-08-22,2024-08-22,2024-08-23,2024-08-27,4,2.0,1,0.0,2.0,1.0,QER-109140(1),2024-08-28,SR,,,,False,,,0
HHo015.01,1,TPCL,TPCL,4G,Exp Next Itr,DLMS Order, 3P4W HTCT Cl 0.5 5-10A,NORTEM,SMART,AVM,bug fixed,2024-07-31,2024-08-22,2024-08-23,2024-08-26,2024-08-27,1,1.0,2,0.0,4.0,2.0,,,SS,,,,False,,,0
UR11.00 ,1,WM101BC5KARNET ,WM101BC5KARNET ,,Pending,DLMS Order,"1Ph 5-30A , Cl.1.0",MERCURY,ENM,,New firmware,2024-08-22,2024-08-22,,,,0,,-45525,,1.0,,,,,,,,False,,,0
CAO02100,5,TPCL,TPCL,4G(SIMCOM module with taoglass ),Exp Next Itr,DLMS Order, 3P4W LTWC Cl 1.0 10-100A,CHRONAS,SMART,VN/SR,bug fixed,2024-06-27,2024-08-23,2024-08-23,2024-08-26,2024-08-28,2,2.0,1,0.0,4.0,2.0,,,BHR,,,,False,,,0
RH70.00,1,ESP,ESP,CYAN RF,Completed,DLMS Order,"1Ph 5-30A , Cl.1.0",CYGNUS,SMART,San,RH18 fw modified as per CR change,2024-08-02,2024-08-23,2024-09-16,2024-09-18,2024-09-19,1,1.0,25,15.0,3.0,3.0,,,AM,,,,False,,,0
nLo045.00,0,Montecarlo ,Jabalpur,4G,Pending,DLMS Order,"3P4W LTCT 240V 5-10A,",NORTEM,SMART,,New firmware,2024-08-23,2024-08-23,,,,0,,-45526,,1.0,,,,,,,,False,,,0
COC58.00 ,4,WBSEDCL,WBSEDCL ,Bi-direction,Exp Next Itr,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,SFF,TVM LT WC,VK,bug fixed,2024-07-11,2024-08-23,2024-08-26,2024-08-26,2024-08-28,2,2.0,4,0.0,1.0,1.0,,,AM,,,,False,,,0
CAO02400,0,Alfanar ,MPMKVVCL-Bhopal,,Exp Next Itr,DLMS Order, 3P4W LTWC Cl 1.0 10-100A,CHRONAS,SMART,AVM,New firmware,2024-08-26,2024-08-26,2024-08-27,2024-08-30,,-45534,,2,1.0,4.0,4.0,,,,,,,False,,,0
CON09.00,2,WBSEDCL,WBSEDCL,,Released,DLMS Order, 3P 4W- SFF-LT 5-10A,SFF,TVM LT 0.5,VK,code compare,2024-08-05,2024-08-27,2024-08-27,2024-08-27,,-45531,,1,0.0,1.0,0.5,QER-109211,2024-08-28,VN,yes,,,False,,,0
nLo063.02,2,Adani,APEPDCL,4G,Subs Itr rel,DLMS Order,"3P4W LTCT 240V 5-10A,",NORTEM,SMART,BHR,Bug fixed,2024-08-08,2024-08-28,2024-08-29,2024-08-30,2024-09-02,3,1.0,2,1.0,2.0,2.0,,,,,,,False,,,0
RH67.01,1,Intellismart,PVVNL,4GQuectel,Released,DLMS Order,"1Ph 4G 10-60A , Cl.1.0",CYGNUS,SMART,SR,CR changes,2024-08-13,2024-08-28,2024-08-29,2024-09-02,2024-09-03,1,1.0,2,1.0,2.0,2.0,QER - 109170(1),2024-09-03,DK,,,,False,,,0
HHo018.02,2,Alfanar ,MPMKVVCL-Bhopal,4G,Exp Next Itr,DLMS Order, 3P4W HTCT Cl 0.5 5-10A,NORTEM,SMART,VK,Bug fixed,2024-07-12,2024-08-29,2024-08-29,2024-09-02,2024-09-12,10,2.0,1,0.0,5.0,3.0,,,SAN,,,,False,,,0
nLo052.04,4,Montecarlo ,MSEDCL,"RF, DI",Pending,DLMS Order,"3P4W LTCT 240V 5-10A,",NORTEM,SMART,,New firmware,2024-06-27,2024-08-29,,,,0,,-45532,,1.0,,,,,,,,False,,,0
CBO029.00,0,Techno ,TSECL,4G,Exp Next Itr,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,CHRONAS,SMART,VK,New firmware,2024-08-29,2024-08-29,2024-09-12,2024-09-24,,-45559,,15,8.0,13.0,8.0,,,SAN,,,,False,,,0
UC25.01,0,WM101BC7RSNET,WM101BC7RSNET,,Released,DLMS Order,"1PH 05-60A,  Cl.1.0",SFF,ENM,DK,CR changes,2024-08-29,2024-08-29,2024-08-30,2024-08-30,2024-09-02,3,2.0,2,1.0,1.0,1.0,QER-109202(1),2024-09-12,,,,,False,,,0
CLO001.00,3,Alfanar ,MPMKVVCL-Bhopal,"4G, with DI",Completed,DLMS Order, 3P4W LTCT Cl 0.5 5-10A,CHRONAS,SMART,BHR,bug fixed,2024-07-03,2024-08-29,2024-08-30,2024-09-06,2024-09-10,4,2.0,2,1.0,8.0,4.0,,,SAN,,,,False,,,0
COC58.00 ,5,WBSEDCL,WBSEDCL ,Bi-direction,Released,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,SFF,TVM LT WC,BCP,bug fixed,2024-07-11,2024-08-30,2024-08-30,2024-09-02,,-45537,,1,0.0,4.0,2.0,109218,2024-09-02,AVM,,,,False,,,0
nLo010.11,11,TPNODL,TPNODL,4G,Withdrawn,DLMS Order,"3P4W LTCT 240V 5-10A,",NORTEM,SMART,,CR changes and Checklist ,2024-08-30,2024-08-30,,,,0,,-45533,,1.0,,,,,,,,False,,,0
COT74.02,0,TPL,Agra,,Released,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,M3R,TVM LT WC,BCP,Checklist implementation,2024-08-30,2024-08-30,2024-09-06,2024-09-06,2024-09-10,4,2.0,8,4.0,1.0,1.0,QER-108788(2),2024-09-10,SR,,,,False,,,0
CTC93.00 ,2,WBSEDCL,WBSEDCL,,Withdrawn,DLMS Tender, 3P4W LTWC Cl 1.0 5-30A,SFF,TVM LT WC,,bug fixed,2024-03-05,2024-09-03,,,,0,,-45537,0.0,1.0,,,,,,,,False,,,0
RH21.02,0,Intellismart,PVVNL ,  Cyan,Withdrawn,DLMS Order,"1Ph cyan 10-60A , Cl.1.0",CYGNUS,SMART,,CR changes,2024-09-02,2024-09-02,,,,0,,-45536,,1.0,,,,,,,,False,,,0
3PBNT.86,0,EESL ,Haryana ,4G,Completed,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,NORTEM,SMART,VK,Dual sim profile changes,2024-09-02,2024-09-02,2024-09-02,2024-09-03,,-45538,,1,0.0,2.0,2.0,,,,,,,False,,,0
SR83.00,3,TANGEDCO,TANGEDCO,,Released,DLMS Order,"1Ph 10-60A , Cl.1.0",SFF,ENM,ABK,bug fixed,2024-07-11,2024-09-03,2024-09-03,2024-09-04,2024-09-05,1,1.0,1,0.0,2.0,1.0,QER-109225,2024-09-10,BCP,,,,False,,,0
CTC93.00 ,3,WBSEDCL,WBSEDCL,,Completed,DLMS Tender, 3P4W LTWC Cl 1.0 5-30A,SFF,TVM LT WC,AVM,bug fixed,2024-03-05,2024-09-03,2024-09-03,2024-09-04,,-45539,,1,0.0,2.0,1.0,,,BCP,,,,False,,,0
nLo063.03,3,Adani,APEPDCL,4G,Released,DLMS Order,"3P4W LTCT 240V 5-10A,",NORTEM,SMART,AM,Bug fixed,2024-08-08,2024-09-03,2024-09-03,2024-09-03,,-45538,,1,0.0,1.0,0.5,QER-109196(1),2024-09-04,AVM,,,,False,,,0
HHo016.04,4,GMR,DVVNL,4G,Exp Next Itr,DLMS Order, 3P4W HTCT Cl 0.2 5-10A,NORTEM,SMART,VK,Fw Modified for Quectel Dual SIM,2024-09-03,2024-09-03,2024-09-04,2024-09-11,,-45546,,2,1.0,8.0,5.0,,,,,,,False,,,0
nLo071.01,1,ESP,BC52SMMPNET,DI,Completed,DLMS Order,"3P4W LTCT 240V 5-10A,",NORTEM,SMART,ABK,CR changes and checklist,2024-09-03,2024-09-03,2024-09-09,2024-09-12,2024-09-13,1,1.0,7,4.0,4.0,4.0,,,SAN,,,,False,,,0
HHo021.00,0,ESP,BB52SMMPNET,DI,Released,DLMS Order, 3P4W HTCT Cl 0.2 5-10A,NORTEM,SMART,NB,CR changes and checklist,2024-09-03,2024-09-03,2024-09-09,2024-09-12,2024-09-13,1,1.0,7,4.0,4.0,4.0,QER-109234,2024-09-16,SAN,,,,False,,,0
nHo011.11,11,TPNODL,TPNODL,,Withdrawn,DLMS Order,3P4W HTCT 63.5V 5-10A,NORTEM,SMART,,CR changes and checklist,2024-09-03,2024-09-03,,,,0,,-45537,,1.0,,,,,,,,False,,,0
nLo065.02,2,Adani,APCPDCL,"4G, w/o DI",Released,DLMS Order,"3P4W LTCT 240V 5-10A,",NORTEM,SMART,AM,Firmware nLo064.00 Cn modified to remove DI functionality,2024-07-29,2024-09-04,2024-09-10,2024-09-10,2024-09-11,1,1.0,7,5.0,1.0,1.0,QER-109229,2024-09-11,BCP,,,,False,,,0
nLo067.02,2,Adani,APSPDCL,"4G, w/o DI",Released,DLMS Order,"3P4W LTCT 240V 5-10A,",NORTEM,SMART,NB,Firmware nLo066.00 Cn modified to remove DI functionality,2024-07-29,2024-09-04,2024-09-05,2024-09-06,2024-09-09,3,1.0,2,0.0,2.0,2.0,QER-109224,2024-09-09,AVM,,,,False,,,0
CBO027.00,3,Alfanar ,MPMKVVCL-Bhopal,4G,Subs Itr rel,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,CHRONAS,SMART,SS,CR changes during sample approval,2024-07-12,2024-09-04,2024-09-04,2024-09-06,,-45541,,1,0.0,3.0,3.0,,,,,,,False,,,0
RH71.00,0,Alfanar ,MPMKVVCL-Jabalpur ,,Exp Next Itr,DLMS Order,"1Ph cyan 10-60A , Cl.1.0",CYGNUS,SMART,AVM,New Firmware ,2024-09-04,2024-09-04,2024-09-04,2024-09-06,,-45541,,1,0.0,3.0,3.0,,,,,,,False,,,0
COC57.00 ,7,WBSEDCL,WBSEDCL ,sampark,Released,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,SFF,TVM LT WC,BCP,CR changes,2024-06-12,2024-09-04,2024-09-04,2024-09-04,,-45539,,1,0.0,1.0,0.5,QER-109220,2024-09-04,,,,,False,,,0
CAO02301,0,Intellismart ,PVVNL ,4G,Released,DLMS Order, 3P4W LTWC Cl 1.0 10-100A,CHRONAS,SMART,BCP,base file updated for relay tripping duration,2024-08-19,2024-09-04,2024-09-05,2024-09-05,,-45540,,2,1.0,1.0,1.0,QER-109199(1),2024-09-06,NB,,,,False,,,0
RH74.00,0,Techno ,TESCL,,Exp Next Itr,DLMS Order,"1Ph 5-30A , Cl.1.0",CYGNUS,SMART,SR,New Firmware ,2024-09-04,2024-09-04,2024-09-23,2024-09-25,2024-09-26,1,1.0,20,9.0,3.0,3.0,,,AVM,,,,False,,,0
CBO030.00,0,Alfanar  ,MPMKVVCL-Jabalpur ,4G,Completed,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,CHRONAS,SMART,BHR,New firmware,2024-09-05,2024-09-05,2024-09-06,2024-09-10,2024-09-12,2,2.0,2,1.0,5.0,3.0,,,SR,,,,False,,,0
5BD06.31,0,ESP,UPPTCL,,Exp Next Itr,DLMS Order,3P4W HTCT 63.5V 5-10A,SEM N2,TVM HT 0.2,DK,Checklist Implementation,2024-09-05,2024-09-05,2024-09-11,2024-09-20,2024-09-22,2,2.0,7,4.0,10.0,6.0,,,VN,,,,False,,,0
5BD04.31,0,ESP,AP,,Subs Itr rel,DLMS Order,3P4W HTCT 63.5V 5-10A,SEM N2,TVM HT 0.2,AVM,Checklist Implementation,2024-09-06,2024-09-06,2024-09-09,2024-09-11,2024-09-12,1,1.0,4,2.0,3.0,3.0,,,VK,,,,False,,,0
UC24.00,1,WM101BC7RSOLAR,WM101BC7RSOLAR,,Released,DLMS Order,"1PH 05-60A,  Cl.1.0",SFF,ENM,San,bug fixed,2024-07-12,2024-09-06,2024-09-09,2024-09-09,2024-09-10,1,1.0,4,2.0,1.0,1.0,QER-109239,2024-09-20,BHR,,,,False,,,0
COT60.03,0,TPL,Ahmedabad,,Released,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,M3R,TVM LT WC,BCP,Checklist Implementation ,2024-09-06,2024-09-06,2024-09-09,2024-09-09,2024-09-11,2,2.0,4,2.0,1.0,1.0,QER-108473(3),2024-09-11,SAN,,,,False,,,0
SR84.00,1,WM101BC7DMPNET,WM101BC7DMPNET,,Exp Next Itr,DLMS Order,"1Ph 10-60A , Cl.1.0",SFF,ENM,AM,bug fixed,2024-07-17,2024-09-06,2024-09-20,2024-09-23,,-45558,,15,10.0,4.0,2.0,,,,,,,False,,,0
5BD08.30,1,ESP,UPCL ,,Released,DLMS Order,3P4W HTCT 63.5V 5-10A,SEM N2,TVM HT 0.2,VN,Checklist Implementation,2024-09-10,2024-09-10,2024-09-11,2024-09-16,2024-09-17,1,1.0,2,1.0,6.0,3.0,QER-109237,2024-09-18,SS,,,,False,,,0
RH71.00,1,Alfanar ,MPMKVVCL-Jabalpur ,,Exp Next Itr,DLMS Order,"1Ph cyan 10-60A , Cl.1.0",CYGNUS,SMART,BCP,bug fixed,2024-09-04,2024-09-10,2024-09-10,2024-09-12,2024-09-13,1,1.0,1,0.0,3.0,3.0,,,DK,,,,False,,,0
CLO003.00,0,Alfanar ,MPMKVVCL-Jabalpur,"4G, with DI",Exp Next Itr,DLMS Order, 3P4W LTCT Cl 0.5 5-10A,CHRONAS,SMART,BHR,New firmware,2024-09-10,2024-09-10,2024-09-11,2024-09-12,2024-09-16,4,2.0,2,1.0,2.0,2.0,,,,,,,False,,,0
nLo010.12,12,TPNODL,TPNODL,4G,Released,DLMS Order,"3P4W LTCT 240V 5-10A,",NORTEM,SMART,NB,CR changes and Checklist ,2024-08-30,2024-09-10,2024-09-18,2024-09-19,2024-09-24,5,2.0,9,7.0,2.0,2.0,QER-108709(3),2024-09-25,BHR,,,,False,,,0
nHo011.12,12,TPNODL,TPNODL,,Released,DLMS Order,3P4W HTCT 63.5V 5-10A,NORTEM,SMART,NB,CR changes and checklist,2024-09-03,2024-09-10,2024-09-20,2024-09-23,2024-09-25,2,2.0,11,7.0,4.0,2.0,QER-108801(5),2024-09-26,VK,,,,False,,,0
COP19.00,0,TANGEDCO,TANGEDCO,,In Progress,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,VENUS,TVM LT WC,BCP,New firmware,2024-09-10,2024-09-11,2024-09-26,,,0,,16,10.0,-45560.0,,,,,,,,False,,,0
CBO027.00,4,Alfanar ,MPMKVVCL-Bhopal,4G,Released,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,CHRONAS,SMART,AVM,bug fixed,2024-07-12,2024-09-11,2024-09-13,2024-09-13,,-45548,,3,1.0,1.0,1.0,QER-109236,2024-09-18,VN,,,,False,,,0
CLO004.00,0,Alfanar ,MPMKVVCL-Jabalpur,"4G, w/o DI",Withdrawn,DLMS Order, 3P4W LTCT Cl 0.5 5-10A,CHRONAS,SMART,,New firmware,2024-09-11,2024-09-11,,,,0,,-45545,,1.0,,,,,,,,False,,,0
COT70.04,0,TPL,Surat,,In progress_R,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,M3R,TVM LT WC,ABK,CR changes,2024-09-11,2024-09-11,2024-09-23,2024-09-25,,-45560,,13,8.0,3.0,3.0,,,,,,,False,,,0
RH59.02,0,Intellismart,APDCL,,Released,DLMS Order,"1Ph 5-30A , Cl.1.0",CYGNUS,SMART,AVM,CR changes,2024-09-11,2024-09-11,2024-09-12,2024-09-12,2024-09-13,1,1.0,2,1.0,1.0,1.0,QER-109126(2),2024-09-13,SS,,,,False,,,0
RH46.04,0,Adani,APDCL,,Released,DLMS Order,"1Ph 5-30A , Cl.1.0",CYGNUS,SMART,BCP,CR changes,2024-09-11,2024-09-11,2024-09-13,2024-09-13,2024-09-19,6,2.0,3,1.0,1.0,1.0,109051(5),2024-09-19,VN,,,,False,,,0
nLo021.14,14,Adani,APDCL,DI,Released,DLMS Order,"3P4W LTCT 240V 5-10A,",NORTEM,SMART,NB,CR changes,2024-07-18,2024-09-11,2024-09-13,2024-09-16,2024-09-18,2,2.0,3,1.0,4.0,2.0,QER-109085(1),2024-09-18,VN,,,,False,,,0
RH72.00,0,Techno ,Jharkhand,,Exp Next Itr,DLMS Order,"1Ph 5-30A , Cl.1.0",CYGNUS,SMART,SR,New firmware,2024-09-12,2024-09-12,2024-09-13,2024-09-19,2024-09-20,1,1.0,2,1.0,7.0,5.0,,,AVM,,,,False,,,0
RH75.00,0,ESP,WM101BC5SMMPNET,,Exp Next Itr,DLMS Order,"1Ph 10-60A , Cl.1.0",CYGNUS,SMART,ABK,CR changes,2024-09-12,2024-09-12,2024-09-16,2024-09-18,2024-09-23,5,3.0,5,2.0,3.0,3.0,,,SR,,,,False,,,0
5BD0F.30,0,ESP,WR300BB11ABTWB,,In progress_R,DLMS Order,3P4W HTCT 63.5V 5-10A,SEM N2,TVM HT 0.2,DK,Checklist Implementation,2024-09-13,2024-09-13,2024-09-23,2024-09-25,,-45560,,11,7.0,3.0,3.0,,,,,,,False,,,0
HHo025.00,0,GMR,DVVNL,4G,Withdrawn,DLMS Order, 3P4W HTCT Cl 0.2 5-10A,NORTEM,SMART,BHR,Fw Modified for Quectel Dual SIM,2024-09-13,2024-09-13,2024-09-16,,,0,,4,1.0,-45550.0,,,,,,,,False,,,0
HHo025.01,1,GMR,DVVNL,4G,Stopped,DLMS Order, 3P4W HTCT Cl 0.2 5-10A,NORTEM,SMART,BHR,HHo016 Fw Modified for Dual SIM,2024-09-13,2024-09-13,2024-09-16,,,0,,4,1.0,-45550.0,,,,,,,,False,,,0
UD10.00 ,0,AVVNL,AVVNL,,Exp Next Itr,DLMS Tender,"1Ph 5-30A , Cl.1.0",SFF,ENM,BCP,New firmware,2024-09-16,2024-09-16,2024-09-17,2024-09-19,,-45554,,2,1.0,3.0,3.0,,,SAN,,,,False,,,0
5BD0B.70,0,CMS,KPCL,,Released,DLMS Order,3P4W HTCT 63.5V 5-10A,SEM N2,TVM HT 0.2,VN,Checklist Implementation,2024-09-16,2024-09-16,2024-09-17,2024-09-20,,-45555,,2,1.0,4.0,4.0,QER-109241,2024-09-24,BCP,,,,False,,,0
HHo025.02,2,GMR,DVVNL,4G,Released,DLMS Order, 3P4W HTCT Cl 0.2 5-10A,NORTEM,SMART,BHR,HHo016 Fw Modified for Dual SIM,2024-09-13,2024-09-17,2024-09-17,2024-09-18,2024-09-19,1,1.0,1,0.0,2.0,2.0,109238,2024-09-19,SAN,,,,False,,,0
nLo073.00,0,Adani ,APEPDCL,Quectel 4G,Withdrawn,DLMS Order,"3P4W LTCT 240V 5-10A,",NORTEM,SMART,,nlo057.08  Fw Modified for Dual SIM,2024-09-18,2024-09-18,,,,0,,-45552,,1.0,,,,,,,,False,,,0
nLo075.00,0,Adani ,APCPDCL,Quectel 4G,Pending,DLMS Order,"3P4W LTCT 240V 5-10A,",NORTEM,SMART,,nlo064.02  Fw Modified for Dual SIM,2024-09-18,2024-09-18,,,,0,,-45552,,1.0,,,,,,,,False,,,0
5BD0L.30,0,UPCL,UPCL,,In progress_R,DLMS Order,3P4W HTCT 63.5V 5-10A,SEM N2,TVM HT 0.2,VN,Checklist Implementation,2024-09-18,2024-09-18,2024-09-23,2024-09-25,,-45560,,6,3.0,3.0,3.0,,,,,,,False,,,0
nLo074.00,0,Adani ,APEPDCL,Quectel 4G,Withdrawn,DLMS Order,"3P4W LTCT 240V 5-10A,",NORTEM,SMART,,nlo063.03  Fw Modified for Dual SIM,2024-09-18,2024-09-18,,,,0,,-45552,,1.0,,,,,,,,False,,,0
HHo022.00,0,Techno ,TSECL,"4G, Dual SIM",In Progress,DLMS Order, 3P4W HTCT Cl 0.2 5-10A,NORTEM,SMART,San,New firmware,2024-09-18,2024-09-18,2024-09-20,,,0,,3,2.0,-45554.0,,,,,,,,False,,,0
HHo024.00,0,Alfanar  ,MPPoKVVCL-Jabalpur,4G,Withdrawn,DLMS Order, 3P4W HTCT Cl 0.2 5-10A,NORTEM,SMART,,New firmware,2024-09-18,2024-09-18,,,,0,,-45552,,1.0,,,,,,,,False,,,0
nLo080.00,0,GMR  ,DVVNL,Quectel 4G,Pending,DLMS Order,"3P4W LTCT 240V 5-10A,",NORTEM,SMART,,nlo061.02  Fw Modified for Dual SIM,2024-09-18,2024-09-18,,,,0,,-45552,,1.0,,,,,,,,False,,,0
nLo081.00,0,GMR  ,DVVNL,Quectel 4G,Pending,DLMS Order,"3P4W LTCT 240V 5-10A,",NORTEM,SMART,,nlo069.00  Fw Modified for Dual SIM,2024-09-18,2024-09-18,,,,0,,-45552,,1.0,,,,,,,,False,,,0
COC57.01 ,0,WBSEDCL,WBSEDCL ,sampark,Released,DLMS Order, 3P4W LTWC Cl 1.0 10-60A,SFF,TVM LT WC,DK,Process changes,2024-09-18,2024-09-18,2024-09-19,2024-09-19,,-45554,,2,1.0,1.0,0.5,109220(1),2024-09-19,,yes,,,False,,,0
nLo073.01,1,Adani ,APEPDCL,Quectel 4G,Pending,DLMS Order,"3P4W LTCT 240V 5-10A,",NORTEM,SMART,,nlo057.08  Fw Modified for Dual SIM,2024-09-18,2024-09-18,,,,0,,-45552,,1.0,,,,,,,,False,,,0
